contest_id,contest_name,contest_url,is_exam,is_contest_status,regist_start_time,regist_end_time,contest_start_time,contest_end_time,thumb_pic,level_name,organiser,organiser_name,enter_range,contest_class_first,contest_class_second,contest_class_second_id,time_status,time_name,ranking,is_new,module
50810,2024“奇幻未来”全国大学生动漫设计大赛,vse/qhwl,0,1,1720108800,1733976000,1720108800,1733976000,https://publicqn.saikr.com/contest/thmub/cropper/upload/1720088577010images.png,全国性,中华出版促进会全媒体人才专业委员会 等,主办方,全国,1005,song_and_dance,25,23,比赛结束,0,0,0
51513,“源创无界 · 汇智未来”——2024首届全国大学生校园文创产品设计大赛,vse/51513,0,0,1727712000,1733932800,0,0,,全国性,昆明城市学院,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51046,第三届“中外传播杯”全国大学生英语写作大赛,vse/51046,0,1,1723780800,1733832000,1728964800,1733889600,https://publicqn.saikr.com/2024/09/30/contest66fa0400b051b1.670114051727661074837.png,全国性,中国外文局亚太传播中心（人民中国杂志社、中国报道杂志社） 等,主办方,全国,1005,english,19,23,比赛结束,0,0,0
51660,“古邑新辉·踔厉奋进”全国征文大赛,vse/51660,0,0,1732550400,1733760000,0,0,,全国性,江西省诗词学会辞赋专业委员会 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
50958,【官网可查】2024大学生英语词汇大赛,vse/ZJWSEV,0,1,1721264400,1733580000,1733533200,1733583600,https://publicqn.saikr.com/contest/thmub/cropper/upload/1726278435495images.png,全国性,中国智慧工程研究会职业教育专业委员会,主办单位,全国,1005,english,19,23,比赛结束,0,0,0
50557,第二届“华文奖”全国大学生英语阅读能力大赛,vse/2024/HWJ/RA,0,1,1720108800,1733580000,1733533200,1733586900,https://publicqn.saikr.com/contest/thmub/cropper/upload/1726278831295images.png,全国性,华夏文化促进会素质教育委员会,主办单位,全国,1005,english,19,23,比赛结束,0,0,0
50551,第二届“华文奖”全国大学生英语翻译能力大赛,vse/HWJ/2024,0,1,1720108800,1733580000,1727539140,1733587140,https://publicqn.saikr.com/contest/thmub/cropper/upload/1726278863560images.png,全国性,华夏文化促进会素质教育委员会,主办单位,全国,1005,english,19,23,比赛结束,0,0,0
51073,【高含金】第三届“BETT杯”全国大学生英语词汇大赛,vse/bett-vocabulary/2024,0,1,1724382420,1733572800,1733535000,1733585400,https://publicqn.saikr.com/2024/09/14/contest66e4ecdfae8c82.992715021726278926230.png,全国性,中国城市商业网点建设管理联合会国际商务交流与外语研究分会,主办方,全国,1005,english,19,23,比赛结束,0,0,0
51694,第32届中国石油大学（华东）数学建模竞赛,vse/51694,0,1,1732464000,1733472000,1733479200,1733749200,,校级,中国石油大学（华东）数学建模协会,主办方,中国石油大学（华东）,1001,mcm,1,23,比赛结束,0,0,0
51475,2024第七届传智杯全国IT技能大赛-云计算大数据挑战赛,vse/2024yunjisuan,0,0,1730390400,1733414400,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729139144539images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,13,报名结束,0,0,0
51591,福州理工学院第四届“青雄杯”数学建模竞赛,vse/2024QingXiongCup,0,1,1732492800,1733356800,1733356800,1733759999,https://publicqn.saikr.com/contest/thmub/cropper/upload/1731341375492images.png,校级,福州理工学院,主办方,福州理工学院,1001,mcm,1,23,比赛结束,0,0,0
51636,华中科技大学第二十五届科技节数学建模校赛专业组,vse/51636,0,1,1732464000,1733328000,1733392800,1733662800,,自由,共青团华中科技大学委员会 华中科技大学大学生科学技术协会 华中科技大学学生会,主办方,全国,1002,match,16,23,比赛结束,0,0,0
51617,华中科技大学第二十五届科技节数学建模校赛兴趣组,vse/51617,0,1,1732464000,1733328000,1733306400,1733662800,https://publicqn.saikr.com/contest/thmub/cropper/upload/1731826179166images.png,自由,共青团华中科技大学委员会 华中科技大学大学生科学技术协会 华中科技大学学生会,主办方,全国,1002,match,16,23,比赛结束,0,0,0
51341,第十五届中国漫画展览征稿,vse/51341,0,0,1725120000,1733328000,0,0,,全国性,中国美术家协会 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51053,第六届全国大学生新媒体创新创意大赛,vse/51053,0,1,1723597200,1733155140,1728921600,1733284800,https://publicqn.saikr.com/2024/09/30/contest66fa053bb50113.644755341727661381829.png,全国性,中国广播影视培训网 等,主办方,全国,1005,art_assessment,36,23,比赛结束,0,0,0
51216,【免费】 2024“冰雪杯”全国大学生外语能力大赛暨志愿人才选拔赛,vse/BXB2024,0,1,1725897600,1733068799,1725897600,1733068799,,全国性,哈尔滨市翻译协会 等,主办方,全国,1005,english,19,23,比赛结束,0,0,0
51212,2024“华青杯”全国大学生人工智能大赛,vse/hqrgzn/24,0,1,1727539200,1733040000,1733014800,1733047200,,全球性,中国国际科技促进会青少年人工智能教育普及工作委员会,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
51620,“灵蛇献瑞”第九届生肖文化视觉艺术大赛,vse/51620,0,0,1731859200,1732982400,0,0,,全国性,广东省美术家协会漫画艺术委员会 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51610,第七届全国大学生结构设计信息技术大赛一号通知,vse/51610,0,0,1730390400,1732982400,0,0,,全国性,中国土木工程学会教育工作委员会 等,主办方,全国,1001,computer,6,13,报名结束,0,0,0
51158,2024第二届“鹤壁礼物”文创设计大赛,vse/51158,0,0,1725120000,1732982400,0,0,,全国性,鹤壁市文化广电和旅游局,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51474,2024第七届传智杯全国IT技能大赛-微信小程序开发挑战赛,vse/2024wxxcxkf,0,0,1719763200,1732982399,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729134046081images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,13,报名结束,0,0,0
51473,2024第七届传智杯全国IT技能大赛-软件测试挑战赛,vse/2024rjcstzs,0,0,1719763200,1732982399,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729132392398images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,13,报名结束,0,0,0
51467,2024第七届传智杯全国IT技能大赛-嵌入式挑战赛,vse/2024qianrushi,0,0,1719763200,1732982399,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729129575930images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,13,报名结束,0,0,0
51466,2024第七届传智杯全国IT技能大赛-鸿蒙应用开发挑战赛,vse/2024hmyykf,0,0,1729008000,1732982399,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729074164734images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,13,报名结束,0,0,0
51465,2024第七届传智杯全国IT技能大赛-单片机设计开发挑战赛,vse/2024dpjsjkf,0,0,1729008000,1732982399,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729073407549images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,13,报名结束,0,0,0
51461,2024第七届传智杯全国IT技能大赛-AIGC创新挑战赛挑战赛,vse/2024aigs,0,0,1719763200,1732982399,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729066364518images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,13,报名结束,0,0,0
51460,2024第七届传智杯全国IT技能大赛-AI短视频挑战赛,vse/2024AIDSP,0,0,1719763200,1732982399,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729068846239images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,13,报名结束,0,0,0
49873,“天柱山杯”安徽省第六届徽文化国际传播翻译大赛,vse/HCPT24,0,1,1722787200,1732982399,1722787200,1732982340,,全国性,安徽省翻译协会 等,主办方,全国,1005,english,19,23,比赛结束,0,0,0
51150,2024年全国大学生英语翻译大赛（NETCCS）,vse/netc/2024,0,1,1725526800,1732982340,1725526800,1733382000,https://publicqn.saikr.com/2024/12/04/contest67500da9d37ab6.731121431733299640345.png,全国性,高等学校大学外语教学研究会 等,主办方,全国,1005,english,19,23,比赛结束,0,0,0
50928,第二届“道法杯”全国大学生文学知识大赛,vse/DFBWX2024,0,1,1722214800,1732980600,1722218400,1732982340,https://publicqn.saikr.com/2024/09/30/contest66fa6b48534d46.746732261727687508698.png,全国性,浙江省老子研究会,主办方,全国,1004,occupation,28,23,比赛结束,0,0,0
51040,2024“创想中国”全国大学生创新创业大赛,vse/2024CXCN/RA,0,1,1723132800,1732975200,1723132800,1732982340,https://publicqn.saikr.com/2024/10/23/contest6718956b76c798.663495491729664377207.png,全国性,《中国就业》杂志社,主办方,全国,1003,chuangye,3,23,比赛结束,0,0,0
51036,2024“丝绸之路” 全国大学生英语语法大赛,vse/SLYF,0,1,1728835200,1732973400,1732928400,1732975200,https://publicqn.saikr.com/contest/thmub/cropper/upload/1730255103822images.png,全国性,中国国际商会商业行业商会丝绸之路国际合作工作委员会,主办方,全国,1005,english,19,23,比赛结束,0,0,0
51088,第二届“数学周报” 全国大学生数学能力大赛,vse/sxzb2nd,0,1,1724126400,1732960800,1732928400,1732978800,https://publicqn.saikr.com/2024/10/26/contest671c4d9ad2c442.851856601729908135813.png,全国性,数学周报社,主办方,全国,1002,match,16,23,比赛结束,0,0,0
51699,编程解题训练冬令营,vse/CCF/Wintercamp/2024,0,0,1732896000,1732896000,0,0,,全国性,北京计算机学会 等,主办方,全国,1002,chemistry,18,13,报名结束,0,0,0
51631,“大汉文明看海昏”汉隶书法大赛,vse/51631,0,0,1731945600,1732896000,0,0,,全国性,汉代海昏侯国遗址国家考古遗址公园 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51585,2024第四届全国青年大学生数字国防教育创新创意大赛,vse/51585,0,0,1722441600,1732896000,0,0,,全国性,中国信息协会,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51536,第六季全球华语大学生短诗大赛,vse/51536,0,0,1727712000,1732896000,0,0,,全国性,上海交通大学,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51524,2024第六届中国大学生创意节,vse/51524,0,0,1727712000,1732896000,0,0,,全国性,上海市教育委员会,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51468,中国中车杯”第七届全国大学生可再生能源优秀科技作品竞赛,vse/51468,0,0,1727712000,1732896000,0,0,,全国性,中国可再生能源学会,主办方,全国,1004,society,29,13,报名结束,0,0,0
51411,“天翼云息壤杯”高校AI大赛,vse/TYIYAI,0,1,1727193600,1732896000,1732982400,1735574400,https://publicqn.saikr.com/contest/thmub/cropper/upload/1728548082054images.png,全球性,中国电信集团有限公司 等,主办方,全国,1001,big_data,34,23,比赛结束,0,0,0
51402,【榜单竞赛】2024时报金犊奖国际竞赛「非命题赛事」正式开启！,vse/51402,0,0,1725120000,1732896000,0,0,,全国性,旺旺中时媒体集团,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51368,“行尽江淮都是诗”主题诗歌征集,vse/51368,0,0,1725120000,1732896000,0,0,,全国性,安徽省文学艺术界联合会 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51367,2024第二届常州市“广玉兰奖”公益广告作品征集大赛,vse/51367,0,0,1725120000,1732896000,0,0,,全国性,中共常州市委宣传部 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51132,2024年全国敬老养老助老公益广告作品征集,vse/51132,0,0,1722441600,1732896000,0,0,,全国性,民政部 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51081,第二届梁晓声青年文学奖,vse/51081,0,0,1722441600,1732896000,0,0,,全国性,北京语言大学文学院,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51416,2024年第五届“中译国青杯”国际组织文件翻译大赛,vse/51416,0,1,1727658000,1732895999,1727658000,1732982399,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729160566820images.png,全球性,中国对外翻译有限公司,主办方,全国,1005,english,19,23,比赛结束,0,0,0
50925,跨境电商创业营,vse/50925,0,0,1720685400,1732895940,1720627200,1739116800,https://publicqn.saikr.com/contest/thmub/cropper/upload/1720685382643images.png,全国性,中智智慧科技有限公司,主办方,全国,1004,occupation,28,13,报名结束,0,0,0
51355,2024年第十四届APMCM亚太地区大学生数学建模竞赛【分赛道】之五岳杯量子计算,vse/apmcm-lz/2024,0,1,1726416000,1732870800,1732874400,1733392800,https://publicqn.saikr.com/2024/10/14/contest670c9bffba9317.358550131728879655413.png,全国性,北京图象图形学学会 等,主办方,全国,1002,match,16,23,比赛结束,0,0,0
51653,测试,vse/51653,0,1,1732550400,1732636800,1733479200,1733749200,,校级,中国石油大学（华东）数学建模协会,主办方,中国石油大学（华东）,1001,mcm,1,23,比赛结束,0,0,0
51647,全国青少年诗歌朗诵大会,vse/sgls2024,0,0,1732636800,1732636800,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1733454876821images.png,全国性,中国诗歌学会,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51612,第九届中国大学生服装模特大赛,vse/51612,0,0,1730390400,1732464000,0,0,,全国性,深圳市时装设计师协会 等,主办方,全国,1005,fashion_design,22,13,报名结束,0,0,0
50168,2024年第十四届IT科技节--嵌入式科技作品创新设计大赛,vse/24it-qrs,0,0,1717171200,1732464000,0,0,,校级,北华航天工业学院教务处,主办方,北华航天工业学院,1001,computer,6,13,报名结束,0,0,0
51472,2024第七届传智杯全国IT技能大赛-人工智能技术创新应用挑战赛,vse/2024rgznjs,0,1,1719763200,1732463999,1733036400,1735718400,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729131270056images.png,全国性,全国高等院校计算机基础教育研究会,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
51034,2024年第四届《英语世界》杯全国大学生翻译大赛,vse/WOWTtranslation/2024,0,1,1725724800,1732456800,1732413600,1732456800,https://publicqn.saikr.com/contest/thmub/cropper/upload/1724209990717images.png,全国性,商务印书馆《英语世界》杂志社,主办方,全国,1005,english,19,23,比赛结束,0,0,0
50802,2024年第二届大学生信息系统创新大赛--办公软件知识巅峰赛,vse/OFFICE/202402,0,1,1720022400,1732431600,1732334400,1732442400,,全国性,湖北省计算机信息系统集成协会,主办方,全国,1001,big_data,34,23,比赛结束,0,0,0
51584,2024年第十三届“认证杯” 数学中国数学建模国际赛（小美赛）,vse/51584,0,1,1731081600,1732320000,1732838400,1733184000,https://publicqn.saikr.com/contest/thmub/cropper/upload/1731412799723images.png,全国性,认证杯数学建模国际赛组织委员会 等,主办方,全国,1001,mcm,1,23,比赛结束,0,0,0
50908,2024第二届全国大学生数学竞赛暨创新思维挑战赛,vse/2024MATH,0,1,1725033600,1732302000,1732323600,1732334400,https://publicqn.saikr.com/2024/07/09/contest668d14130f1841.220009131720522437909.png,全国性,四川省科学学与科技政策研究会 等,主办方,全国,1002,match,16,23,比赛结束,0,0,0
51285,第七届 CRH 大学生算法挑战赛——编程考察赛道,vse/CRH24072,0,1,1726848000,1732161600,1731214800,1731232800,,全国性,湖南省机器人科技教育学会,主办方,全国,1002,mechanics,35,23,比赛结束,0,0,0
51582,2025乙巳新春中国城墙全球征春联活动征联启事,vse/51582,0,0,1729440000,1732118400,0,0,,全国性,中国城墙全球征春联组委会,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51563,2024年第十四届APMCM亚太地区数学建模竞赛银川科技学院报名,vse/51563,0,1,1730390400,1732118400,1732140000,1732496400,,全球性,银川科技学院,主办方,全国,1001,mcm,1,23,比赛结束,0,0,0
51340,“故宫新意·青春创造”2024沈阳文旅创意设计大赛,vse/51340,0,0,1725120000,1732118400,0,0,,全国性,沈阳市文化旅游和广播电视局,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51101,2024年第十四届APMCM亚太地区大学生数学建模竞赛,vse/apmcm/2024,0,1,1724169600,1732118400,1732140000,1732496400,https://publicqn.saikr.com/2024/09/30/contest66fa628daffae4.702633071727685270047.png,全国性,中国国际科技促进会物联网工作委员会 等,主办方,全国,1002,match,16,23,比赛结束,0,0,0
51438,第三届“百威杯”外国人汉语演讲大赛,vse/51438,0,1,1728576000,1732118399,1728576000,1732118399,https://publicqn.saikr.com/contest/thmub/cropper/upload/1728722256879images.png,全国性,哈尔滨市翻译协会,主办方,全国,1005,english,19,23,比赛结束,0,0,0
51520,美美与共—2024亚太青少年书画艺术展（大学组）,vse/2024mmygytysz,0,1,1729785600,1732118340,1729612800,1732118340,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729823174554images.png,全国性,主办单位：中国外文局亚太传播中心 等,主办方,全国,1005,song_and_dance,25,23,比赛结束,0,0,0
50170,2024年第十四届IT科技节--人工智能算法挑战大赛,vse/24it-rgznsf,0,0,1718208000,1731859200,0,0,,校级,北华航天工业学院教务处,主办方,北华航天工业学院,1001,acm,2,13,报名结束,0,0,0
51453,中国计算机学会算法能力大赛(CACC),vse/CACC/2024,0,1,1729353600,1731859140,1733016600,1733045400,,全国性,中国计算机学会（CCF）,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
50948,第十一届全国大学生能源经济学术创意大赛,vse/50948,0,2,1728835200,1731859140,0,0,,全国性,中国优选法统筹法与经济数学研究会,主办方,全国,1004,environment,27,22,比赛进行中,0,0,0
51530,宁夏第十届大学生数学建模竞赛暨全国选拔赛,vse/nx2024,0,1,1727712000,1731811200,1731664800,1731924000,,省级,宁夏回族自治区教育厅,主办方,全国,1001,mcm,1,23,比赛结束,0,0,0
51027,【榜单赛事】第十一届全国大学生能源经济学术创意大赛,vse/51027,0,0,1722441600,1731772800,0,0,,全国性,山西财经大学,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51002,2024年第二届《英语世界》杯全国大学生英语听力大赛,vse/Listening24,0,1,1722441600,1731769200,1729994400,1730037600,,全国性,商务印书馆《英语世界》杂志社,主办方,全国,1005,english,19,23,比赛结束,0,0,0
51388,第四届“铸剑杯”国防素养大赛 “国防科技一算法与逻辑思维”专项赛数据分析知识竞答,vse/zjbsjfx/24,0,1,1729353600,1731686340,1731718800,1731751200,,全国性,中国和平利用军工技术协会,主办方,全国,1001,big_data,34,23,比赛结束,0,0,0
51556,2024年中国矿业大学“博学杯”数学建模竞赛,vse/47909,0,1,1730304000,1731600000,1731632400,1731891600,,校级,共青团中国矿业大学委员会 等,主办方,中国矿业大学,1001,mcm,1,23,比赛结束,0,0,0
51543,“粤美自然：共筑生态家园，守护海洋之滨”短视频征集活动,vse/51543,0,0,1723824000,1731600000,0,0,,全国性,广东省国土空间生态修复协会 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51522,第六届工业互联网大赛,vse/51522,0,0,1727712000,1731600000,0,0,,全国性,国家工业信息安全发展研究中心,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51383,数载建模情，砥砺向前行——“我与数学/统计建模”征文比赛,vse/51383,0,1,1728316800,1731600000,1728316800,1731600000,,全国性,西北师范大学数学与统计学院数学社,主办方,全国,1001,big_data,34,23,比赛结束,0,0,0
51370,关于举办安徽建筑大学数理学院2024年算法设计与编程大赛的通知,vse/51370,0,1,1728576000,1731600000,1731686400,1731765600,,其他,数理学院团委,主办方,全国,1002,match,16,23,比赛结束,0,0,0
51112,2024第十一届“紫金奖”公益传播设计大赛,vse/51112,0,0,1722441600,1731600000,0,0,,全国性,苏省市场监督管理局 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51095,高校爱国主义教育案（课）例征集和大学生爱国主义主题微视频征集,vse/51095,0,0,1722441600,1731600000,0,0,,全国性,中国教育报,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
50169,2024年第十四届IT科技节--人工智能科技作品创新设计大赛,vse/24it-rgzn,0,0,1718208000,1731600000,0,0,,校级,北华航天工业学院教务处,主办方,北华航天工业学院,1001,acm,2,13,报名结束,0,0,0
51580,央国企高质量就业能力进阶训练营（第一期）,vse/ynlxly2024,0,1,1730822400,1731599940,1731715200,1731837600,https://publicqn.saikr.com/2024/11/08/contest672daee6b67c52.811620651731047179867.png,全国性,浙江省人才发展集团,主办方,全国,1004,society,29,23,比赛结束,0,0,0
51394,2024年第十四届APMCM亚太地区大学生数学建模竞（塔里木大学报名入口）,vse/51394,0,1,1727481600,1731369600,1732140000,1732496400,https://publicqn.saikr.com/contest/thmub/cropper/upload/1727200110541images.png,全国性,中国国际科技促进会物联网工作委员会、北京图象图形学学会、亚太地区大学生数学建模竞赛组委会,主办方,全国,1001,mcm,1,23,比赛结束,0,0,0
50214,十四届IT科技节计算机科技作品大赛,vse/24it-jsjzp,0,0,1716739200,1731254400,0,0,,校级,北华航天工业学院教务处,主办方,北华航天工业学院,1001,acm,2,13,报名结束,0,0,0
50163,首届江苏省数字人应用创新大赛,vse/50163,0,1,1715932800,1731254340,1715932800,1731254340,,省级,江苏省人工智能学会 等,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
51444,2024“泉”在济南·城市礼物文创产品设计大赛,vse/51444,0,0,1727712000,1731168000,0,0,,全国性,中共济南市委宣传部 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51429,“有福之州·把福寄给你”文创设计大赛,vse/51429,0,0,1727712000,1731168000,0,0,,全国性,中共福州市委宣传部 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51062,“新闻晨报·周到”杯第二十七届全国新概念作文大赛,vse/51062,0,0,1722441600,1731168000,0,0,,全国性,中国福利会 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
49695,2024年第三届“创研杯”全国大学生英语词汇竞赛,vse/CYB/NCEVC24,0,1,1722787200,1731164100,1731081600,1731167940,,全国性,空中英语教室杂志社,主办方,全国,1005,english,19,23,比赛结束,0,0,0
51114,【CATTI主办】2024年第三届“讲述中国”外语写作大赛,vse/CATTI/Writing24,0,3,1724342400,1731074400,0,0,https://publicqn.saikr.com/contest/thmub/cropper/upload/1727597911829images.png,全国性,中国外文局CATTI项目管理中心 等,主办方,全国,1005,english,19,13,报名结束,0,0,0
50949,【全程线上实习：可收获4本高含金量证书】2024年度高质量跨境电商人才培养计划,vse/50949,0,0,1723392000,1730995199,0,0,,自由,中国对外贸易经济合作企业协会跨境电子商务工作委员会 等,主办方,全国,1004,society,29,13,报名结束,0,0,0
51283,第七届 CRH 大学生算法挑战赛——知识问答赛道,vse/CRH24071,0,1,1724688000,1730908799,1729872000,1730044799,,全国性,湖南省机器人科技教育学会,主办方,全国,1002,mechanics,35,23,比赛结束,0,0,0
50151, 2024年大学生心理健康大赛-专业组,vse/xldszgc/2024,0,1,1716365520,1730808000,1718591820,1731686340,https://publicqn.saikr.com/2024/05/22/contest664d9f7f063522.597126611716363155974.png,全国性,中关村教育基金会,主办方,全国,1004,society,29,23,比赛结束,0,0,0
49903,2024年全国大学生作文竞赛,vse/2024/CSCC,0,1,1712019600,1730692800,1712538000,1730865600,https://publicqn.saikr.com/2024/09/30/contest66fa051866b1f3.004369531727661346272.png,全国性,语文学习报编辑部,主办方,全国,1004,occupation,28,23,比赛结束,0,0,0
50446,第四届全国高校商务翻译（英语）能力挑战赛,vse/btac/2024,0,1,1718121600,1730628000,1730628000,1730631600,https://publicqn.saikr.com/contest/thmub/cropper/upload/1729139464761images.png,全国性,中国对外贸易经济合作企业协会国际商务与语言服务工作委员会,主办方,全国,1005,english,19,23,比赛结束,0,0,0
50967,2024年全国大学生高新技术竞赛——数据结构挑战赛,vse/50967,0,1,1725379200,1730624400,1730595600,1730628000,https://publicqn.saikr.com/2024/09/06/contest66da784ba2ca78.662975991725595858740.png,全国性,中国国际科技促进会物联网工作委员会,主办方,全国,1001,big_data,34,23,比赛结束,0,0,0
51443,蛇年 “大春晚季”暨“百人千创”文创设计征集,vse/51443,0,0,1727712000,1730563200,0,0,,全国性,中央广播电视总台总经理室,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51433,2024年高校大学生文化设计挑战赛,vse/ysmwhsj2024,0,1,1727712000,1730563200,1727712000,1730563200,https://publicqn.saikr.com/contest/thmub/cropper/upload/1728879880415images.png,全国性,央视融媒网·中国,主办方,全国,1005,art_assessment,36,23,比赛结束,0,0,0
51113,2024 年度第五届全国大学生算法设计与编程挑战赛（秋季赛）,vse/adpc/2024/autumn,0,1,1724342400,1730516400,1730610000,1730628000,,全国性,天津市未来与预测科学研究会 等,主办方,全国,1001,big_data,34,23,比赛结束,0,0,0
50789,“中国故事大赛·双语中国” 2024全国大学生演讲大赛-中文赛道,vse/2024/csc,0,1,1720141200,1730426400,1723780800,1730390340,https://publicqn.saikr.com/2024/09/14/contest66e4ecf5792809.075874311726278909622.png,全国性,中国寓言文学研究会教育教学专业委员会,主办单位,全国,1004,occupation,28,23,比赛结束,0,0,0
51458,2024年国际短视频大赛,vse/51458,0,0,1727712000,1730390400,0,0,,全国性,山东省广播电视局 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51359,上海大学“戴望舒诗歌奖”征文,vse/51359,0,0,1725120000,1730390400,0,0,,全国性,上海大学文学院 等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
50669,“悦·读者杯”——2024年青少年文学大赛,vse/dzbwx2024,0,1,1719373980,1730390399,1719373980,1731340799,,全国性,读者杂志社,主办单位,全国,1005,art_assessment,36,23,比赛结束,0,0,0
51420,2024 第二届 AI For Science 科技竞赛,vse/51420,0,1,1726329600,1730390340,1727744400,1731254340,https://publicqn.saikr.com/2024/10/14/contest670cd572b414d1.709350941728894407358.png,全国性,广东省计算数学学会 等,主办方,全国,1001,computer,6,23,比赛结束,0,0,0
51184,中国外文局亚太传播中心英语第十六期实习训练营,vse/trtraining16,0,0,1726070400,1730390340,1726026300,1730390340,https://publicqn.saikr.com/contest/thmub/cropper/upload/1725611041471images.png,全国性,中国外文局亚太传播中心（人民中国杂志社、中国报道杂志社）,主办方,全国,1005,english,19,13,报名结束,0,0,0
51140,2024年安徽省大学生计算机博弈大赛,vse/ahcomputergame/2024,0,1,1729612800,1730390340,1732291200,1732463940,,省级,安徽省教育厅,主办方,安徽省,1001,computer,6,23,比赛结束,0,0,0
50933,2024“外研社·国才杯”“理解当代中国”全国大学生外语能力大赛,vse/LJDDZG2024,0,0,1711900800,1730390340,0,0,,全国性,北京外国语大学,主办方,全国,1005,english,19,13,报名结束,0,0,0
50418,“美丽中国”新闻摄影作品有奖征集,vse/50418,0,1,1717516800,1730390340,1717516800,1730304000,,其他,“美丽中国”新闻摄影作品有奖征集 等,主办方,全国,1004,society,29,23,比赛结束,0,0,0
50149,2024年CRH青少年信息学等级考试,vse/CRH2024,2,0,1715702400,1730390340,0,0,,省级,湖南省机器人科技教育学会,主办方,全国,1004,society,29,13,报名结束,0,0,0
49709,第二届“中华泰山 国泰民安”短视频大赛,vse/49709,0,0,1708941180,1730390340,0,0,https://publicqn.saikr.com/2024/02/26/contest65dc5f944719f6.475175391708941238727.jpg,其他,中共泰安市委宣传部、中共泰安市委网信办,主办方,全国,1005,song_and_dance,25,13,报名结束,0,0,0
51503,2024年“创青春”浙江省青年创新创业大赛,vse/51503,0,0,1727712000,1730304000,0,0,,全国性,共青团浙江省委 等,主办方,全国,1003,business,26,13,报名结束,0,0,0
51469,天山文学奖参评作品征集,vse/51469,0,0,1727712000,1730304000,0,0,,全国性,天山文学奖评奖办公室,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51459,2024全国大学生“梦回唐王城，醉美永安湖”文旅创新大赛,vse/51459,0,0,1727712000,1730304000,0,0,,全国性,中国旅游协会旅游教育分会  等,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
51439,2024年大学生新文科实践创新大赛,vse/51439,0,0,1727712000,1730304000,0,0,,全国性,山东大学,主办方,全国,1005,art_assessment,36,13,报名结束,0,0,0
